provincia_id,partido,localidad,tecnologia,link_indec,accesos
PR01,Bolívar,Mariano Unzué,SATELITAL,6105060,8
PR01,Bolívar,OTROS,CABLEMODEM,0,1
PR01,Bolívar,OTROS,FIBRA OPTICA,0,1
PR01,Bolívar,Paula,SATELITAL,6105040,7
PR01,Bolívar,Pirovano,Otros,6105050,50
PR01,Bolívar,Pirovano,SATELITAL,6105050,10
PR01,Bolívar,Pirovano,WIRELESS,6105050,64
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),ADSL,6105060,480
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),CABLEMODEM,6105060,4942
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),DIAL UP,6105060,2
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),FIBRA OPTICA,6105060,10
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),SATELITAL,6105060,87
PR01,Bolívar,San Carlos de Bolívar  (Est. Bolívar),WIRELESS,6105060,255
PR01,Bolívar,Urdampilleta,DIAL UP,6105070,4
PR01,Bolívar,Urdampilleta,FIBRA OPTICA,6105070,2
PR01,Bolívar,Urdampilleta,SATELITAL,6105070,14
PR01,Bolívar,Urdampilleta,WIRELESS,6105070,77
PR01,Bolívar,Villa Lynch Pueyrredón,SATELITAL,6105080,10
PR01,Bragado,Asamblea,SATELITAL,6112005,3
PR01,Bragado,Bragado,ADSL,6112010,292
PR01,Bragado,Bragado,CABLEMODEM,6112010,2511
PR01,Bragado,Bragado,DIAL UP,6112010,9
PR01,Bragado,Bragado,FIBRA OPTICA,6112010,284
PR01,Bragado,Bragado,SATELITAL,6112010,51
PR01,Bragado,Bragado,WIRELESS,6112010,211
PR01,Bragado,Comodoro Py,FIBRA OPTICA,6112020,220
PR01,Bragado,Comodoro Py,SATELITAL,6112020,1
PR01,Bragado,Comodoro Py,WIRELESS,6112020,2
PR01,Bragado,General O'Brien,ADSL,6112030,321
PR01,Bragado,General O'Brien,FIBRA OPTICA,6112030,84
PR01,Bragado,General O'Brien,SATELITAL,6112030,16
PR01,Bragado,General O'Brien,WIRELESS,6112030,34
PR01,Bragado,Irala,SATELITAL,6112040,6
PR01,Bragado,Irala,WIRELESS,6112040,19
PR01,Bragado,La Limpia,SATELITAL,6112050,7
PR01,Bragado,Máximo Fernández  (Est. Juan F. Salaberry),SATELITAL,6112060,3
PR01,Bragado,Mechita (Est. Mecha),ADSL,6112070,10
PR01,Bragado,Mechita (Est. Mecha),CABLEMODEM,6112070,8
PR01,Bragado,Mechita (Est. Mecha),SATELITAL,6112070,3
PR01,Bragado,Mechita (Est. Mecha),WIRELESS,6112070,5
PR01,Bragado,Olascoaga,SATELITAL,6112080,3
PR01,Bragado,Olascoaga,WIRELESS,6112080,40
PR01,Bragado,Warnes,ADSL,6112090,135
PR01,Bragado,Warnes,Otros,6112090,9
PR01,Bragado,Warnes,SATELITAL,6112090,15
PR01,Bragado,Warnes,WIRELESS,6112090,7
PR01,Brandsen,Altamirano,SATELITAL,6119010,5
PR01,Brandsen,Barrio El Mirador,SATELITAL,6119015,39
PR01,Brandsen,Barrio Las Golondrinas,SATELITAL,6119020,25
PR01,Brandsen,Barrio Los Bosquecitos,SATELITAL,6119030,14
PR01,Brandsen,Barrio Parque Las Acacias,SATELITAL,6119040,14
PR01,Brandsen,Campos de Roca,SATELITAL,6119045,37
PR01,Brandsen,Club de Campo Las Malvinas,SATELITAL,6119055,7
PR01,Brandsen,Coronel Brandsen,ADSL,6119050,40
PR01,Brandsen,Coronel Brandsen,CABLEMODEM,6119050,421
PR01,Brandsen,Coronel Brandsen,FIBRA OPTICA,6119050,4792
PR01,Brandsen,Coronel Brandsen,SATELITAL,6119050,119
PR01,Brandsen,Coronel Brandsen,WIRELESS,6119050,1208
PR01,Brandsen,Gómez,SATELITAL,6119060,11
PR01,Brandsen,Jeppener,ADSL,6119070,815
PR01,Brandsen,Jeppener,FIBRA OPTICA,6119070,2
PR01,Brandsen,Jeppener,SATELITAL,6119070,9
PR01,Brandsen,Oliden,SATELITAL,6119080,8
PR01,Brandsen,Posada de los Lagos,SATELITAL,6119085,119
PR01,Brandsen,Samborombón,SATELITAL,6119090,15
PR01,Campana,Alto Los Cardales,FIBRA OPTICA,6126010,319
PR01,Campana,Alto Los Cardales,SATELITAL,6126010,45
PR01,Campana,Alto Los Cardales,WIRELESS,6126010,41
PR01,Campana,Barrio Los Pioneros,SATELITAL,6126020,64
PR01,Campana,Barrio Los Pioneros,WIRELESS,6126020,60
PR01,Campana,Campana,ADSL,6126030,436
PR01,Campana,Campana,CABLEMODEM,6126030,18889
PR01,Campana,Campana,DIAL UP,6126030,1
PR01,Campana,Campana,FIBRA OPTICA,6126030,13885
PR01,Campana,Campana,Otros,6126030,90
PR01,Campana,Campana,SATELITAL,6126030,140
PR01,Campana,Campana,WIRELESS,6126030,1220
PR01,Campana,Chacras del Río Luján,SATELITAL,6126035,61
PR01,Campana,Chacras Del Río Luján,WIRELESS,6126035,35
PR01,Campana,Lomas del Río Luján (Est. Río Luján),CABLEMODEM,6126040,57
PR01,Campana,Lomas del Río Luján (Est. Río Luján),SATELITAL,6126040,112
PR01,Cañuelas,Alejandro Petión,CABLEMODEM,6134010,925
PR01,Cañuelas,Alejandro Petión,DIAL UP,6134010,5
PR01,Cañuelas,Alejandro Petión,FIBRA OPTICA,6134010,626
PR01,Cañuelas,Alejandro Petión,SATELITAL,6134010,73
PR01,Cañuelas,Alejandro Petión,WIRELESS,6134010,10
PR01,Cañuelas,Barrio Belgrano-Máximo Paz,SATELITAL,6134030,23
PR01,Cañuelas,Barrio Belgrano-Máximo Paz,WIRELESS,6134030,20
PR01,Cañuelas,Barrio El Taladro,FIBRA OPTICA,6134020,235
PR01,Cañuelas,Barrio El Taladro,SATELITAL,6134020,2
PR01,Cañuelas,Cañuelas,ADSL,6134030,19
PR01,Cañuelas,Cañuelas,CABLEMODEM,6134030,4483
PR01,Cañuelas,Cañuelas,DIAL UP,6134030,28
PR01,Cañuelas,Cañuelas,FIBRA OPTICA,6134030,6976
PR01,Cañuelas,Cañuelas,SATELITAL,6134030,105
PR01,Cañuelas,Cañuelas,WIRELESS,6134030,509
PR01,Cañuelas,Gobernador Udaondo,FIBRA OPTICA,6134040,1
PR01,Cañuelas,Gobernador Udaondo,SATELITAL,6134040,18
PR01,Cañuelas,Gobernador Udaondo,WIRELESS,6134040,40
PR01,Cañuelas,Máximo Paz,CABLEMODEM,6134050,1806
PR01,Cañuelas,Máximo Paz,FIBRA OPTICA,6134050,1861
PR01,Cañuelas,Máximo Paz,WIRELESS,6134050,160
PR01,Cañuelas,Santa Rosa,FIBRA OPTICA,6134060,3055
PR01,Cañuelas,Santa Rosa,SATELITAL,6134060,35
PR01,Cañuelas,Santa Rosa,WIRELESS,6134060,150
PR01,Cañuelas,Uribelarrea,ADSL,6134070,53
PR01,Cañuelas,Uribelarrea,FIBRA OPTICA,6134070,819
PR01,Cañuelas,Uribelarrea,SATELITAL,6134070,35
PR01,Cañuelas,Uribelarrea,WIRELESS,6134070,114
PR01,Cañuelas,Vicente Casares,ADSL,6134080,89
PR01,Cañuelas,Vicente Casares,DIAL UP,6134080,2
PR01,Cañuelas,Vicente Casares,FIBRA OPTICA,6134080,304
PR01,Cañuelas,Vicente Casares,SATELITAL,6134080,30
PR01,Cañuelas,Vicente Casares,WIRELESS,6134080,5
PR01,Capitán Sarmiento,Capitán Sarmiento,ADSL,6140010,78
PR01,Capitán Sarmiento,Capitán Sarmiento,CABLEMODEM,6140010,3847
PR01,Capitán Sarmiento,Capitán Sarmiento,FIBRA OPTICA,6140010,138
PR01,Capitán Sarmiento,Capitán Sarmiento,SATELITAL,6140010,43
PR01,Capitán Sarmiento,Capitán Sarmiento,WIRELESS,6140010,530
PR01,Capitán Sarmiento,La Luisa,SATELITAL,6140020,14
PR01,Capitán Sarmiento,La Luisa,WIRELESS,6140020,44
PR01,Carlos Casares,Bellocq,DIAL UP,6147010,1
PR01,Carlos Casares,Bellocq,SATELITAL,6147010,11
PR01,Carlos Casares,Cadret,Otros,6147020,1
PR01,Carlos Casares,Cadret,SATELITAL,6147020,6
PR01,Carlos Casares,Cadret,WIRELESS,6147020,48
PR01,Carlos Casares,Carlos Casares,ADSL,6147030,737
PR01,Carlos Casares,Carlos Casares,CABLEMODEM,6147030,12
PR01,Carlos Casares,Carlos Casares,DIAL UP,6147030,6
PR01,Carlos Casares,Carlos Casares,FIBRA OPTICA,6147030,2124
PR01,Carlos Casares,Carlos Casares,SATELITAL,6147030,52
PR01,Carlos Casares,Carlos Casares,WIRELESS,6147030,2461
PR01,Carlos Casares,Colonia Mauricio,SATELITAL,6147040,4
PR01,Carlos Casares,Hortensia,SATELITAL,6147050,5
PR01,Carlos Casares,La Sofía,SATELITAL,6147060,3
PR01,Carlos Casares,La Sofía,WIRELESS,6147060,1
PR01,Carlos Casares,Mauricio Hirsch,SATELITAL,6147070,1
PR01,Carlos Casares,Mauricio Hirsch,WIRELESS,6147070,47
PR01,Carlos Casares,Moctezuma,SATELITAL,6147080,8
PR01,Carlos Casares,Moctezuma,WIRELESS,6147080,161
PR01,Carlos Casares,Ordoqui,SATELITAL,6147090,9
PR01,Carlos Casares,Santo Tomás,WIRELESS,6147095,44
PR01,Carlos Casares,Smith,SATELITAL,6147100,4
PR01,Carlos Casares,Smith,WIRELESS,6147100,190
PR01,Carlos Tejedor,Carlos Tejedor,ADSL,6154010,11
PR01,Carlos Tejedor,Carlos Tejedor,CABLEMODEM,6154010,1270
PR01,Carlos Tejedor,Carlos Tejedor,DIAL UP,6154010,1
PR01,Carlos Tejedor,Carlos Tejedor,FIBRA OPTICA,6154010,70
PR01,Carlos Tejedor,Carlos Tejedor,SATELITAL,6154010,15
PR01,Carlos Tejedor,Carlos Tejedor,WIRELESS,6154010,493
PR01,Carlos Tejedor,Colonia Seré,FIBRA OPTICA,6154020,99
PR01,Carlos Tejedor,Colonia Seré,SATELITAL,6154020,6
PR01,Carlos Tejedor,Colonia Seré,WIRELESS,6154020,77
PR01,Carlos Tejedor,Curarú,SATELITAL,6154030,5
PR01,Carlos Tejedor,Curarú,WIRELESS,6154030,16
PR01,Carlos Tejedor,Timote,SATELITAL,6154040,10
PR01,Carlos Tejedor,Timote,WIRELESS,6154040,61
PR01,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),SATELITAL,6154050,22
PR01,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),WIRELESS,6154050,198
PR01,Carmen de Areco,Carmen de Areco,ADSL,6161010,207
PR01,Carmen de Areco,Carmen de Areco,CABLEMODEM,6161010,1621
PR01,Carmen de Areco,Carmen de Areco,DIAL UP,6161010,5
PR01,Carmen de Areco,Carmen de Areco,FIBRA OPTICA,6161010,8
PR01,Carmen de Areco,Carmen de Areco,SATELITAL,6161010,83
PR01,Carmen de Areco,Carmen de Areco,WIRELESS,6161010,1045
PR01,Carmen de Areco,Pueblo Gouin,SATELITAL,6161020,5
PR01,Carmen de Areco,Pueblo Gouin,WIRELESS,6161020,31
PR01,Carmen de Areco,Tres Sargentos,SATELITAL,6161030,17
PR01,Carmen de Areco,Tres Sargentos,WIRELESS,6161030,107
PR01,Castelli,Castelli,ADSL,6168010,30
PR01,Castelli,Castelli,CABLEMODEM,6168010,1109
PR01,Castelli,Castelli,FIBRA OPTICA,6168010,1121
PR01,Castelli,Castelli,SATELITAL,6168010,32
PR01,Castelli,Castelli,WIRELESS,6168010,28
PR01,Castelli,Centro Guerrero,FIBRA OPTICA,6168020,46
PR01,Castelli,Centro Guerrero,SATELITAL,6168020,18
PR01,Castelli,Centro Guerrero,WIRELESS,6168020,3
PR01,Castelli,Cerro De La Gloria,FIBRA OPTICA,6168030,7
PR01,Castelli,Cerro de la Gloria,SATELITAL,6168030,13
PR01,Chacabuco,Castilla,SATELITAL,6210010,8
PR01,Chacabuco,Castilla,WIRELESS,6210010,274
PR01,Chacabuco,Chacabuco,ADSL,6210020,783
PR01,Chacabuco,Chacabuco,CABLEMODEM,6210020,9807
PR01,Chacabuco,Chacabuco,DIAL UP,6210020,14
PR01,Chacabuco,Chacabuco,FIBRA OPTICA,6210020,2963
PR01,Chacabuco,Chacabuco,SATELITAL,6210020,69
PR01,Chacabuco,Chacabuco,WIRELESS,6210020,130
PR01,Chacabuco,Los Angeles,SATELITAL,6210030,10
PR01,Chacabuco,O'Higgins,ADSL,6210040,260
PR01,Chacabuco,O'Higgins,FIBRA OPTICA,6210040,221
PR01,Chacabuco,O'Higgins,SATELITAL,6210040,17
PR01,Chacabuco,O'Higgins,WIRELESS,6210040,12
PR01,Chacabuco,Rawson,ADSL,6210050,50
PR01,Chacabuco,Rawson,FIBRA OPTICA,6210050,456
PR01,Chacabuco,Rawson,Otros,6210050,17
PR01,Chacabuco,Rawson,SATELITAL,6210050,30
PR01,Chacabuco,Rawson,WIRELESS,6210050,125
PR01,Chascomús,Barrio Lomas Altas,SATELITAL,6217003,39
PR01,Chascomús,Barrio San Cayetano,FIBRA OPTICA,6217020,132
PR01,Chascomús,Barrio San Cayetano,SATELITAL,6217020,60
PR01,Chascomús,Chascomús,ADSL,6217010,1076
PR01,Chascomús,Chascomús,CABLEMODEM,6217010,8022
PR01,Chascomús,Chascomús,DIAL UP,6217010,72
PR01,Chascomús,Chascomús,FIBRA OPTICA,6217010,1168
PR01,Chascomús,Chascomús,SATELITAL,6217010,112
PR01,Chascomús,Laguna Vitel,SATELITAL,6217015,22
PR01,Chascomús,Manuel J. Cobo  (Est. Lezama),ADSL,6217020,70
PR01,Chascomús,Manuel J. Cobo  (Est. Lezama),CABLEMODEM,6217020,1974
PR01,Chascomús,Manuel J. Cobo  (Est. Lezama),FIBRA OPTICA,6217020,18
PR01,Chascomús,Manuel J. Cobo  (Est. Lezama),SATELITAL,6217020,161
PR01,Chascomús,Manuel J. Cobo  (Est. Lezama),WIMAX,6217020,444
PR01,Chascomús,Villa Parque Girado,SATELITAL,6217030,25
PR01,Chivilcoy,Benitez,SATELITAL,6224005,8
PR01,Chivilcoy,Benitez,WIRELESS,6224005,19
PR01,Chivilcoy,Chivilcoy,ADSL,6224010,1132
PR01,Chivilcoy,Chivilcoy,CABLEMODEM,6224010,9112
PR01,Chivilcoy,Chivilcoy,DIAL UP,6224010,107
PR01,Chivilcoy,Chivilcoy,FIBRA OPTICA,6224010,4531
PR01,Chivilcoy,Chivilcoy,SATELITAL,6224010,207
PR01,Chivilcoy,Chivilcoy,WIRELESS,6224010,5530
PR01,Chivilcoy,Emilio Ayarza,SATELITAL,6224020,4
PR01,Chivilcoy,Emilio Ayarza,WIRELESS,6224020,5
PR01,Chivilcoy,Gorostiaga,ADSL,6224030,55
PR01,Chivilcoy,Gorostiaga,SATELITAL,6224030,13
PR01,Chivilcoy,Gorostiaga,WIRELESS,6224030,2
PR01,Chivilcoy,La Rica,ADSL,6224040,48
PR01,Chivilcoy,La Rica,SATELITAL,6224040,4
PR01,Chivilcoy,La Rica,WIRELESS,6224040,97
PR01,Chivilcoy,Moquehuá,CABLEMODEM,6224050,338
PR01,Chivilcoy,Moquehuá,FIBRA OPTICA,6224050,576
PR01,Chivilcoy,Moquehuá,SATELITAL,6224050,10
PR01,Chivilcoy,Moquehuá,WIRELESS,6224050,30
PR01,Chivilcoy,Ramón Biaus,ADSL,6224060,3
PR01,Chivilcoy,Ramón Biaus,SATELITAL,6224060,3
PR01,Chivilcoy,Ramón Biaus,WIRELESS,6224060,77
PR01,Chivilcoy,San Sebastián,ADSL,6224070,3
PR01,Chivilcoy,San Sebastián,WIRELESS,6224070,49
PR01,Colón,Colón,ADSL,6175010,3796
PR01,Colón,Colón,CABLEMODEM,6175010,1844
PR01,Colón,Colón,FIBRA OPTICA,6175010,5700
PR01,Colón,Colón,SATELITAL,6175010,57
PR01,Colón,Colón,WIRELESS,6175010,20
PR01,Colón,El Arbolito,SATELITAL,6175010,7
PR01,Colón,Pearson,SATELITAL,6175030,8
PR01,Colón,Sarasa,SATELITAL,6175040,4
PR01,Colón,Sarasa,WIRELESS,6175040,15
PR01,Coronel de Marina L. Rosales,Bajo Hondo,FIBRA OPTICA,6182010,25
PR01,Coronel de Marina L. Rosales,Bajo Hondo,SATELITAL,6182010,14
PR01,Coronel de Marina L. Rosales,Bajo Hondo,WIRELESS,6182010,49
PR01,Coronel de Marina L. Rosales,Balneario Pehuen Co,SATELITAL,6182020,26
PR01,Coronel de Marina L. Rosales,Pago Chico,SATELITAL,6182025,13
PR01,Coronel de Marina L. Rosales,Pago Chico,WIRELESS,6182025,28
PR01,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),ADSL,6182030,397
PR01,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),CABLEMODEM,6182030,21591
PR01,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),DIAL UP,6182030,45
PR01,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),FIBRA OPTICA,6182030,10
PR01,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),SATELITAL,6182030,98
PR01,Coronel de Marina L. Rosales,Villa del Mar,FIBRA OPTICA,6182030,101
PR01,Coronel de Marina L. Rosales,Villa del Mar,SATELITAL,6182030,7
PR01,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),FIBRA OPTICA,6182050,165
PR01,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),SATELITAL,6182050,3
PR01,Coronel Dorrego,Aparicio,SATELITAL,6189010,8
PR01,Coronel Dorrego,Balneario Marisol,SATELITAL,6189020,16
PR01,Coronel Dorrego,Coronel Dorrego,ADSL,6189030,156
PR01,Coronel Dorrego,Coronel Dorrego,CABLEMODEM,6189030,1506
PR01,Coronel Dorrego,Coronel Dorrego,DIAL UP,6189030,2
PR01,Coronel Dorrego,Coronel Dorrego,FIBRA OPTICA,6189030,10
PR01,Coronel Dorrego,Coronel Dorrego,SATELITAL,6189030,53
PR01,Coronel Dorrego,Coronel Dorrego,WIRELESS,6189030,32
PR01,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),FIBRA OPTICA,6189040,32
PR01,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),SATELITAL,6189040,25
PR01,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),WIRELESS,6189040,5
PR01,Coronel Dorrego,Faro,SATELITAL,6189050,10
PR01,Coronel Dorrego,Irene,SATELITAL,6189060,11
PR01,Coronel Dorrego,Oriente,FIBRA OPTICA,6189070,922
PR01,Coronel Dorrego,Oriente,SATELITAL,6189070,6
PR01,Coronel Dorrego,Oriente,WIRELESS,6189070,48
PR01,Coronel Dorrego,Paraje La Ruta,SATELITAL,6189075,2
PR01,Coronel Dorrego,San Román,SATELITAL,6189080,11
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),ADSL,6196010,278
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),CABLEMODEM,6196010,2056
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),DIAL UP,6196010,3
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),FIBRA OPTICA,6196010,766
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),SATELITAL,6196010,50
PR01,Coronel Pringles,Coronel Pringles  (Est. Pringles),WIRELESS,6196010,366
PR01,Coronel Pringles,El Divisorio,SATELITAL,6196020,9
PR01,Coronel Pringles,El Pensamiento,SATELITAL,6196030,15
PR01,Coronel Pringles,Indio Rico,DIAL UP,6196040,1
PR01,Coronel Pringles,Indio Rico,FIBRA OPTICA,6196040,24
PR01,Coronel Pringles,Indio Rico,SATELITAL,6196040,7
PR01,Coronel Pringles,Indio Rico,WIRELESS,6196040,3
PR01,Coronel Pringles,Lartigau,SATELITAL,6196050,8
PR01,Coronel Suárez,Cascadas,SATELITAL,6203010,3
PR01,Coronel Suárez,Coronel Suárez,ADSL,6203020,502
PR01,Coronel Suárez,Coronel Suárez,CABLEMODEM,6203020,3309
PR01,Coronel Suárez,Coronel Suárez,DIAL UP,6203020,79
PR01,Coronel Suárez,Coronel Suárez,FIBRA OPTICA,6203020,1688
PR01,Coronel Suárez,Coronel Suárez,SATELITAL,6203020,134
PR01,Coronel Suárez,Coronel Suárez,WIRELESS,6203020,785
PR01,Coronel Suárez,Cura Malal,SATELITAL,6203030,7
PR01,Coronel Suárez,D'Orbigny,SATELITAL,6203040,31
PR01,Coronel Suárez,Huanguelén,DIAL UP,6203050,1
PR01,Coronel Suárez,Huanguelén,FIBRA OPTICA,6203050,1743
PR01,Coronel Suárez,Huanguelén,SATELITAL,6203050,23
PR01,Coronel Suárez,Huanguelén,WIRELESS,6203050,518
PR01,Coronel Suárez,Pasman,SATELITAL,6203060,7
PR01,Coronel Suárez,Pasman,WIRELESS,6203060,84
PR01,Coronel Suárez,San José,CABLEMODEM,6203070,70
PR01,Coronel Suárez,San José,FIBRA OPTICA,6203070,795
PR01,Coronel Suárez,San José,SATELITAL,6203070,7
PR01,Coronel Suárez,Santa María,CABLEMODEM,6203080,38
PR01,Coronel Suárez,Santa María,FIBRA OPTICA,6203080,515
PR01,Coronel Suárez,Santa María,SATELITAL,6203080,18
PR01,Coronel Suárez,Santa Trinidad,CABLEMODEM,6203090,82
PR01,Coronel Suárez,Santa Trinidad,FIBRA OPTICA,6203090,648
PR01,Coronel Suárez,Santa Trinidad,SATELITAL,6203090,15
PR01,Coronel Suárez,Villa La Arcadia,CABLEMODEM,6203100,104
PR01,Coronel Suárez,Villa La Arcadia,FIBRA OPTICA,6203100,127
PR01,Coronel Suárez,Villa La Arcadia,SATELITAL,6203100,15
PR01,Daireaux,Andant,SATELITAL,6231010,24
PR01,Daireaux,Arboledas,SATELITAL,6231020,6
PR01,Daireaux,Daireaux,ADSL,6231030,155
PR01,Daireaux,Daireaux,Otros,6231030,220
PR01,Daireaux,Daireaux,SATELITAL,6231030,123
PR01,Daireaux,Daireaux,WIRELESS,6231030,994
PR01,Daireaux,La Larga,SATELITAL,6231040,6
PR01,Daireaux,La Manuela,SATELITAL,6231030,3
PR01,Daireaux,Salazar,FIBRA OPTICA,6231060,1
PR01,Daireaux,Salazar,SATELITAL,6231060,23
PR01,Daireaux,Salazar,WIRELESS,6231060,79
PR01,Dolores,Dolores,ADSL,6238010,106
PR01,Dolores,Dolores,CABLEMODEM,6238010,11106
PR01,Dolores,Dolores,DIAL UP,6238010,1
PR01,Dolores,Dolores,FIBRA OPTICA,6238010,3225
PR01,Dolores,Dolores,SATELITAL,6238010,75
PR01,Dolores,Dolores,WIMAX,6238010,325
PR01,Dolores,Sevigne,SATELITAL,6238020,3
PR01,Dolores,Sevigne,WIRELESS,6238020,1
PR01,Ensenada,Dique Nº 1,CABLEMODEM,6245010,297
PR01,Ensenada,Dique Nº 1,SATELITAL,6245010,3
PR01,Ensenada,Ensenada,ADSL,6245010,310
PR01,Ensenada,Ensenada,CABLEMODEM,6245010,10460
PR01,Ensenada,Ensenada,DIAL UP,6245010,14
PR01,Ensenada,Ensenada,FIBRA OPTICA,6245010,2919
PR01,Ensenada,Ensenada,Otros,6245010,176
PR01,Ensenada,Ensenada,SATELITAL,6245010,23
PR01,Ensenada,Ensenada,WIRELESS,6245010,2092
PR01,Ensenada,Isla Santiago (Oeste),SATELITAL,6245010,7
PR01,Ensenada,Punta Lara,CABLEMODEM,6245010,1181
PR01,Ensenada,Punta Lara,Otros,6245010,4
PR01,Ensenada,Punta Lara,SATELITAL,6245010,12
PR01,Ensenada,Villa Catela,SATELITAL,6245010,1
PR01,Ensenada,Villa Catela,WIRELESS,6245010,7
PR01,Escobar,Belen de Escobar,ADSL,6252010,876
PR01,Escobar,Belen de Escobar,CABLEMODEM,6252010,16410
PR01,Escobar,Belen de Escobar,DIAL UP,6252010,21
PR01,Escobar,Belen de Escobar,FIBRA OPTICA,6252010,14164
PR01,Escobar,Belen de Escobar,OTROS,6252010,386
PR01,Escobar,Belen de Escobar,SATELITAL,6252010,362
PR01,Escobar,Belen de Escobar,WIRELESS,6252010,99
PR01,Escobar,El Cazador,CABLEMODEM,6252010,937
PR01,Escobar,El Cazador,FIBRA OPTICA,6252010,3216
PR01,Escobar,El cazador,SATELITAL,6252010,41
PR01,Escobar,Garín,ADSL,6252010,3555
PR01,Escobar,Garín,CABLEMODEM,6252010,9887
PR01,Escobar,Garín,DIAL UP,6252010,3
PR01,Escobar,Garín,FIBRA OPTICA,6252010,5691
PR01,Escobar,Garín,Otros,6252010,6
PR01,Escobar,Garín,SATELITAL,6252010,63
PR01,Escobar,Garín,WIRELESS,6252010,11
PR01,Escobar,Ingeniero Maschwitz,ADSL,6252010,172
PR01,Escobar,Ingeniero Maschwitz,CABLEMODEM,6252010,4111
PR01,Escobar,Ingeniero Maschwitz,DIAL UP,6252010,3
PR01,Escobar,Ingeniero Maschwitz,FIBRA OPTICA,6252010,4997
PR01,Escobar,Ingeniero Maschwitz,Otros,6252010,6
PR01,Escobar,Ingeniero Maschwitz,SATELITAL,6252010,258
PR01,Escobar,Ingeniero Maschwitz,WIRELESS,6252010,300
PR01,Escobar,Loma Verde,FIBRA OPTICA,6252010,1479
PR01,Escobar,Loma Verde,SATELITAL,6252010,128
PR01,Escobar,Maquinista F. Savio (este),ADSL,6252010,121
PR01,Escobar,Maquinista F. Savio (este),CABLEMODEM,6252010,5211
PR01,Escobar,Maquinista F. Savio (este),FIBRA OPTICA,6252010,224
PR01,Escobar,Maquinista F. Savio (este),SATELITAL,6252010,52
PR01,Escobar,Maquinista F. Savio (este),WIRELESS,6252010,14
PR01,Escobar,Matheu,ADSL,6252010,544
PR01,Escobar,Matheu,CABLEMODEM,6252010,2610
PR01,Escobar,Matheu,DIAL UP,6252010,2
PR01,Escobar,Matheu,FIBRA OPTICA,6252010,77
PR01,Escobar,Matheu,SATELITAL,6252010,53
PR01,Escobar,Matheu,WIRELESS,6252010,58
PR01,Escobar,Puerto Paraná,SATELITAL,6252010,36
PR01,Esteban Echeverría,9 De Abril,ADSL,6260010,9
PR01,Esteban Echeverría,9 De Abril,CABLEMODEM,6260010,6681
PR01,Esteban Echeverría,9 De Abril,DIAL UP,6260010,6
PR01,Esteban Echeverría,9 De Abril,FIBRA OPTICA,6260010,622
PR01,Esteban Echeverría,9 De Abril,Otros,6260010,7
PR01,Esteban Echeverría,9 De Abril,SATELITAL,6260010,39
PR01,Esteban Echeverría,9 De Abril,WIRELESS,6260010,153
PR01,Esteban Echeverría,Canning,ADSL,6260010,2
PR01,Esteban Echeverría,Canning,CABLEMODEM,6260010,4375
PR01,Esteban Echeverría,Canning,FIBRA OPTICA,6260010,1326
PR01,Esteban Echeverría,Canning,Otros,6260010,7
PR01,Esteban Echeverría,Canning,SATELITAL,6260010,150
PR01,Esteban Echeverría,Canning,WIRELESS,6260010,191
PR01,Esteban Echeverría,El Jagüel,CABLEMODEM,6260010,5503
PR01,Esteban Echeverría,El Jagüel,FIBRA OPTICA,6260010,4
PR01,Esteban Echeverría,El Jagüel,Otros,6260010,19
PR01,Esteban Echeverría,El Jagüel,SATELITAL,6260010,24
PR01,Esteban Echeverría,El Jagüel,WIRELESS,6260010,89
PR01,Esteban Echeverría,Luis Guillón,ADSL,6260010,3
PR01,Esteban Echeverría,Luis Guillón,CABLEMODEM,6260010,7446
PR01,Esteban Echeverría,Luis Guillón,DIAL UP,6260010,2
PR01,Esteban Echeverría,Luis Guillón,FIBRA OPTICA,6260010,2032
PR01,Esteban Echeverría,Luis Guillón,Otros,6260010,18
PR01,Esteban Echeverría,Luis Guillón,SATELITAL,6260010,22
PR01,Esteban Echeverría,Luis Guillón,WIRELESS,6260010,77
PR01,Esteban Echeverría,Monte Grande,ADSL,6260010,30
