provincia_id,partido,localidad,linkindec,velocidad,accesos,velocidad_id
PR16,Avellaneda,Darwin,62014060,100.0,25,VEL7
PR16,Avellaneda,Darwin,62014060,200.0,2,VEL7
PR16,Avellaneda,Darwin,62014060,226.5,9,VEL7
PR16,Avellaneda,Darwin,62014060,400.0,1,VEL7
PR16,Avellaneda,Lamarque,62014070,0.0,14,VEL1
PR16,Avellaneda,Lamarque,62014070,0.51,1,VEL2
PR16,Avellaneda,Lamarque,62014070,1.0,1,VEL2
PR16,Avellaneda,Lamarque,62014070,5.0,15,VEL3
PR16,Avellaneda,Lamarque,62014070,10.0,2,VEL4
PR16,Avellaneda,Lamarque,62014070,20.0,12,VEL5
PR16,Avellaneda,Lamarque,62014070,50.0,1934,VEL7
PR16,Avellaneda,Lamarque,62014070,100.0,125,VEL7
PR16,Avellaneda,Lamarque,62014070,200.0,6,VEL7
PR16,Avellaneda,Lamarque,62014070,226.5,45,VEL7
PR16,Avellaneda,Lamarque,62014070,400.0,2,VEL7
PR16,Avellaneda,Lamarque,62014070,500.0,1,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,0.0,9,VEL1
PR16,Avellaneda,Luis Beltrán,62014080,0.5,1,VEL1
PR16,Avellaneda,Luis Beltrán,62014080,0.51,1,VEL2
PR16,Avellaneda,Luis Beltrán,62014080,2.0,1,VEL3
PR16,Avellaneda,Luis Beltrán,62014080,5.0,30,VEL3
PR16,Avellaneda,Luis Beltrán,62014080,10.0,11,VEL4
PR16,Avellaneda,Luis Beltrán,62014080,20.0,14,VEL5
PR16,Avellaneda,Luis Beltrán,62014080,50.0,1738,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,100.0,220,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,200.0,18,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,226.5,40,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,400.0,2,VEL7
PR16,Avellaneda,Luis Beltrán,62014080,500.0,2,VEL7
PR16,Avellaneda,Pomona,62014090,0.0,1,VEL1
PR16,Avellaneda,Pomona,62014090,0.51,1,VEL2
PR16,Avellaneda,Pomona,62014090,5.0,4,VEL3
PR16,Avellaneda,Pomona,62014090,10.0,1,VEL4
PR16,Avellaneda,Pomona,62014090,20.0,2,VEL5
PR16,Avellaneda,Pomona,62014090,50.0,239,VEL7
PR16,Avellaneda,Pomona,62014090,100.0,17,VEL7
PR16,Avellaneda,Pomona,62014090,200.0,7,VEL7
PR16,Avellaneda,Pomona,62014090,226.5,24,VEL7
PR16,Avellaneda,Pomona,62014090,400.0,1,VEL7
PR16,Bariloche,Arelauquen,62021005,226.5,140,VEL7
PR16,Bariloche,Barrio El Pilar,62021010,226.5,172,VEL7
PR16,Bariloche,Colonia Suiza,62021020,226.5,180,VEL7
PR16,Bariloche,El Bolsón,62021030,0.0,1,VEL1
PR16,Bariloche,El Bolsón,62021030,0.51,2,VEL2
PR16,Bariloche,El Bolsón,62021030,2.0,29,VEL3
PR16,Bariloche,El Bolsón,62021030,4.0,6,VEL3
PR16,Bariloche,El Bolsón,62021030,6.0,1021,VEL3
PR16,Bariloche,El Bolsón,62021030,10.0,1083,VEL4
PR16,Bariloche,El Bolsón,62021030,12.0,20,VEL5
PR16,Bariloche,El Bolsón,62021030,14.0,13,VEL5
PR16,Bariloche,El Bolsón,62021030,16.0,2,VEL5
PR16,Bariloche,El Bolsón,62021030,18.0,15,VEL5
PR16,Bariloche,El Bolsón,62021030,20.0,186,VEL5
PR16,Bariloche,El Bolsón,62021030,25.0,134,VEL6
PR16,Bariloche,El Bolsón,62021030,100.0,2841,VEL7
PR16,Bariloche,El Bolsón,62021030,200.0,1116,VEL7
PR16,Bariloche,El Bolsón,62021030,226.5,418,VEL7
PR16,Bariloche,El Bolsón,62021030,300.0,278,VEL7
PR16,Bariloche,El Bolsón,62021030,500.0,1,VEL7
PR16,Bariloche,El Foyel,62021040,0.0,1,VEL1
PR16,Bariloche,El Foyel,62021040,226.5,14,VEL7
PR16,Bariloche,Mallín Ahogado,62021047,226.5,141,VEL7
PR16,Bariloche,Rio Villegas,62021050,0.0,1,VEL1
PR16,Bariloche,Rio Villegas,62021050,2.0,5,VEL3
PR16,Bariloche,Rio Villegas,62021050,100.0,76,VEL7
PR16,Bariloche,Rio Villegas,62021050,226.5,62,VEL7
PR16,Bariloche,Rio Villegas,62021050,2048.0,1,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,0.0,15012,VEL1
PR16,Bariloche,San Carlos de Bariloche,62021060,0.5,1,VEL1
PR16,Bariloche,San Carlos de Bariloche,62021060,0.51,3,VEL2
PR16,Bariloche,San Carlos de Bariloche,62021060,1.0,112,VEL2
PR16,Bariloche,San Carlos de Bariloche,62021060,2.0,3,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,3.0,1290,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,3.5,1,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,4.0,21,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,5.0,21,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,6.0,2478,VEL3
PR16,Bariloche,San Carlos de Bariloche,62021060,9.0,3,VEL4
PR16,Bariloche,San Carlos de Bariloche,62021060,10.0,1996,VEL4
PR16,Bariloche,San Carlos de Bariloche,62021060,12.0,378,VEL5
PR16,Bariloche,San Carlos de Bariloche,62021060,15.0,813,VEL5
PR16,Bariloche,San Carlos de Bariloche,62021060,20.0,2951,VEL5
PR16,Bariloche,San Carlos de Bariloche,62021060,25.0,122,VEL6
PR16,Bariloche,San Carlos de Bariloche,62021060,30.0,33,VEL6
PR16,Bariloche,San Carlos de Bariloche,62021060,45.0,4,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,50.0,804,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,100.0,1849,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,101.0,65,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,180.0,10919,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,200.0,32,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,226.5,894,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,300.0,13722,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,301.0,2,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,302.0,51,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,330.0,677,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,400.0,204,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,500.0,423,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,520.0,40,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,540.0,265,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,600.0,1387,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,700.0,21,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,800.0,339,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,940.0,904,VEL7
PR16,Bariloche,San Carlos de Bariloche,62021060,1000.0,22,VEL7
PR16,Bariloche,Villa Campanario,62021030,226.5,304,VEL7
PR16,Bariloche,Villa Catedral,62021080,2.0,1,VEL3
PR16,Bariloche,Villa Catedral,62021080,3.0,3,VEL3
PR16,Bariloche,Villa Catedral,62021080,6.0,4,VEL3
PR16,Bariloche,Villa Catedral,62021080,10.0,16,VEL4
PR16,Bariloche,Villa Catedral,62021080,15.0,73,VEL5
PR16,Bariloche,Villa Catedral,62021080,226.5,51,VEL7
PR16,Bariloche,Villa Llao Llao,62021030,1.0,3,VEL2
PR16,Bariloche,Villa Llao Llao,62021030,3.0,5,VEL3
PR16,Bariloche,Villa Llao Llao,62021030,6.0,12,VEL3
PR16,Bariloche,Villa Llao Llao,62021030,10.0,40,VEL4
PR16,Bariloche,Villa Llao Llao,62021030,15.0,81,VEL5
PR16,Bariloche,Villa Llao Llao,62021030,226.5,121,VEL7
PR16,Bariloche,Villa Los Coihues,62021100,0.51,1,VEL2
PR16,Bariloche,Villa Los Coihues,62021100,226.5,212,VEL7
PR16,Bariloche,Villa Mascardi,62021110,20.0,4,VEL5
PR16,Bariloche,Villa Mascardi,62021110,226.5,35,VEL7
PR16,Conesa,Barrio Colonia Conesa,62028010,226.5,32,VEL7
PR16,Conesa,Barrio Planta Compresora de Gas,62028030,226.5,7,VEL7
PR16,Conesa,General Conesa,62028020,0.51,1,VEL2
PR16,Conesa,General Conesa,62028020,2.0,1,VEL3
PR16,Conesa,General Conesa,62028020,3.0,3,VEL3
PR16,Conesa,General Conesa,62028020,5.0,1,VEL3
PR16,Conesa,General Conesa,62028020,6.0,1,VEL3
PR16,Conesa,General Conesa,62028020,10.0,3,VEL4
PR16,Conesa,General Conesa,62028020,15.0,48,VEL5
PR16,Conesa,General Conesa,62028020,40.0,8,VEL7
PR16,Conesa,General Conesa,62028020,226.5,33,VEL7
PR16,Conesa,OTROS,0,0.5,1,VEL1
PR16,El Cuy,Aguada Guzmán,62035010,2.0,2,VEL3
PR16,El Cuy,Aguada Guzmán,62035010,226.5,22,VEL7
PR16,El Cuy,Cerro Policía,62035020,0.0,1,VEL1
PR16,El Cuy,Cerro Policía,62035020,226.5,11,VEL7
PR16,El Cuy,El Cuy,62035030,0.0,3,VEL1
PR16,El Cuy,El Cuy,62035030,2.0,1,VEL3
PR16,El Cuy,El Cuy,62035030,15.0,1,VEL5
PR16,El Cuy,El Cuy,62035030,226.5,24,VEL7
PR16,El Cuy,El Cuy,62035030,1024.0,1,VEL7
PR16,El Cuy,Las Perlas,62035040,0.51,1,VEL2
PR16,El Cuy,Las Perlas,62035040,4.0,10,VEL3
PR16,El Cuy,Las Perlas,62035040,8.0,60,VEL4
PR16,El Cuy,Las Perlas,62035040,10.0,74,VEL4
PR16,El Cuy,Las Perlas,62035040,12.0,188,VEL5
PR16,El Cuy,Las Perlas,62035040,50.0,20,VEL7
PR16,El Cuy,Las Perlas,62035040,226.5,70,VEL7
PR16,El Cuy,Mencué,62035050,2.0,2,VEL3
PR16,El Cuy,Mencué,62035050,226.5,12,VEL7
PR16,El Cuy,Naupa Huen,62035060,2.0,1,VEL3
PR16,El Cuy,Naupa Huen,62035060,226.5,11,VEL7
PR16,El Cuy,Paso Córdova,62035070,226.5,18,VEL7
PR16,El Cuy,Valle Azul,62035080,0.51,1,VEL2
PR16,El Cuy,Valle Azul,62035080,3.0,1,VEL3
PR16,El Cuy,Valle Azul,62035080,5.0,25,VEL3
PR16,El Cuy,Valle Azul,62035080,6.0,25,VEL3
PR16,El Cuy,Valle Azul,62035080,226.5,18,VEL7
PR16,General Roca,Allen,62042010,0.0,3,VEL1
PR16,General Roca,Allen,62042010,0.51,2,VEL2
PR16,General Roca,Allen,62042010,1.0,5,VEL2
PR16,General Roca,Allen,62042010,2.0,71,VEL3
PR16,General Roca,Allen,62042010,3.0,243,VEL3
PR16,General Roca,Allen,62042010,4.0,50,VEL3
PR16,General Roca,Allen,62042010,5.0,1,VEL3
PR16,General Roca,Allen,62042010,6.0,45,VEL3
PR16,General Roca,Allen,62042010,8.0,22,VEL4
PR16,General Roca,Allen,62042010,10.0,68,VEL4
PR16,General Roca,Allen,62042010,15.0,81,VEL5
PR16,General Roca,Allen,62042010,20.0,20,VEL5
PR16,General Roca,Allen,62042010,226.5,119,VEL7
PR16,General Roca,Bajo San Cayetano,62042020,226.5,21,VEL7
PR16,General Roca,Barda del Medio,62042030,0.51,1,VEL2
PR16,General Roca,Barda del Medio,62042030,3.0,230,VEL3
PR16,General Roca,Barda del Medio,62042030,226.5,36,VEL7
PR16,General Roca,Barrio Blanco,62042040,226.5,5,VEL7
PR16,General Roca,Barrio Calle Ciega Nº10,62042050,226.5,12,VEL7
PR16,General Roca,Barrio Calle Ciega Nº6,62042060,226.5,3,VEL7
PR16,General Roca,Barrio Canale,62042070,226.5,7,VEL7
PR16,General Roca,Barrio Chacra Monte,62042080,226.5,46,VEL7
PR16,General Roca,Barrio Costa Este,62042090,226.5,2,VEL7
PR16,General Roca,Barrio Costa Linda,62042100,226.5,48,VEL7
PR16,General Roca,Barrio Costa Oeste,62042110,226.5,13,VEL7
PR16,General Roca,Barrio Destacamento,62042115,0.0,1,VEL1
PR16,General Roca,Barrio Destacamento,62042115,226.5,8,VEL7
PR16,General Roca,Barrio El Labrador,62042120,1.0,6,VEL2
PR16,General Roca,Barrio El Labrador,62042120,6.0,6,VEL3
PR16,General Roca,Barrio El Labrador,62042120,226.5,6,VEL7
PR16,General Roca,Barrio El Maruchito,62042130,226.5,18,VEL7
PR16,General Roca,Barrio El Petróleo,62042140,226.5,10,VEL7
PR16,General Roca,Barrio El Treinta,62042297,226.5,53,VEL7
PR16,General Roca,Barrio Emergente,62042143,226.5,27,VEL7
PR16,General Roca,Barrio Fátima,62042147,226.5,7,VEL7
PR16,General Roca,Barrio Frontera,62042150,226.5,7,VEL7
PR16,General Roca,Barrio Goretti,62042297,226.5,25,VEL7
PR16,General Roca,Barrio Guerrico,62042160,3.0,1,VEL3
PR16,General Roca,Barrio Guerrico,62042160,6.0,1,VEL3
PR16,General Roca,Barrio Guerrico,62042160,10.0,2,VEL4
PR16,General Roca,Barrio Guerrico,62042160,50.0,11,VEL7
PR16,General Roca,Barrio Guerrico,62042160,100.0,276,VEL7
PR16,General Roca,Barrio Guerrico,62042160,101.0,2,VEL7
PR16,General Roca,Barrio Guerrico,62042160,200.0,5,VEL7
PR16,General Roca,Barrio Guerrico,62042160,226.5,20,VEL7
PR16,General Roca,Barrio Guerrico,62042160,300.0,1205,VEL7
PR16,General Roca,Barrio Guerrico,62042160,302.0,1,VEL7
PR16,General Roca,Barrio Guerrico,62042160,400.0,10,VEL7
PR16,General Roca,Barrio Guerrico,62042160,500.0,45,VEL7
PR16,General Roca,Barrio Guerrico,62042160,600.0,204,VEL7
PR16,General Roca,Barrio Guerrico,62042160,700.0,4,VEL7
PR16,General Roca,Barrio Guerrico,62042160,800.0,35,VEL7
PR16,General Roca,Barrio Guerrico,62042160,940.0,134,VEL7
PR16,General Roca,Barrio Isla 10,62042170,226.5,20,VEL7
PR16,General Roca,Barrio La Barda,62042180,226.5,4,VEL7
PR16,General Roca,Barrio La Costa,62042190,226.5,12,VEL7
PR16,General Roca,Barrio La Defensa,62042210,226.5,1,VEL7
PR16,General Roca,Barrio La Herradura,62042215,226.5,4,VEL7
PR16,General Roca,Barrio La Lor,62042297,226.5,69,VEL7
PR16,General Roca,Barrio La Ribera - Barrio APYCAR,62042230,226.5,27,VEL7
PR16,General Roca,Barrio Las Angustias,62042297,226.5,16,VEL7
PR16,General Roca,Barrio Luisillo,62042245,226.5,8,VEL7
PR16,General Roca,Barrio Mar del Plata,62042250,226.5,5,VEL7
PR16,General Roca,Barrio María Elvira,62042260,226.5,21,VEL7
PR16,General Roca,Barrio Moño Azul,62042265,226.5,2,VEL7
PR16,General Roca,Barrio Mosconi,62042270,226.5,17,VEL7
PR16,General Roca,Barrio Norte (municipio de Cinco Saltos),62042280,226.5,23,VEL7
PR16,General Roca,Barrio Norte (municipio de Cipolletti),62042280,226.5,30,VEL7
PR16,General Roca,Barrio Pinar,62042297,226.5,23,VEL7
PR16,General Roca,Barrio Pino Azul,62042297,226.5,77,VEL7
PR16,General Roca,Barrio Porvenir,62042310,226.5,12,VEL7
PR16,General Roca,Barrio Presidente Perón,62042297,226.5,24,VEL7
PR16,General Roca,Barrio Puente De Madera,62042297,226.5,35,VEL7
PR16,General Roca,Barrio Santa Lucia,62042335,226.5,1,VEL7
PR16,General Roca,Barrio Santa Rita,62042340,226.5,32,VEL7
PR16,General Roca,Barrio Tres Luces,62042297,226.5,120,VEL7
PR16,General Roca,Barrio Unión,62042350,226.5,10,VEL7
PR16,General Roca,Catriel,62042360,0.51,2,VEL2
PR16,General Roca,Catriel,62042360,3.0,676,VEL3
PR16,General Roca,Catriel,62042360,6.0,1,VEL3
PR16,General Roca,Catriel,62042360,50.0,2006,VEL7
PR16,General Roca,Catriel,62042360,75.0,369,VEL7
PR16,General Roca,Catriel,62042360,100.0,447,VEL7
PR16,General Roca,Catriel,62042360,226.5,168,VEL7
PR16,General Roca,Cervantes,62042370,0.5,1,VEL1
PR16,General Roca,Cervantes,62042370,0.51,3,VEL2
PR16,General Roca,Cervantes,62042370,3.0,139,VEL3
PR16,General Roca,Cervantes,62042370,4.0,25,VEL3
PR16,General Roca,Cervantes,62042370,5.0,37,VEL3
PR16,General Roca,Cervantes,62042370,6.0,54,VEL3
PR16,General Roca,Cervantes,62042370,50.0,1,VEL7
PR16,General Roca,Cervantes,62042370,226.5,48,VEL7
PR16,General Roca,Chichinales,62042380,0.51,4,VEL2
PR16,General Roca,Chichinales,62042380,3.0,69,VEL3
PR16,General Roca,Chichinales,62042380,4.0,18,VEL3
PR16,General Roca,Chichinales,62042380,5.0,45,VEL3
PR16,General Roca,Chichinales,62042380,6.0,45,VEL3
PR16,General Roca,Chichinales,62042380,10.0,48,VEL4
PR16,General Roca,Chichinales,62042380,20.0,2,VEL5
PR16,General Roca,Chichinales,62042380,226.5,23,VEL7
PR16,General Roca,Cinco Saltos,62042390,0.51,1,VEL2
PR16,General Roca,Cinco Saltos,62042390,2.0,59,VEL3
PR16,General Roca,Cinco Saltos,62042390,3.0,391,VEL3
PR16,General Roca,Cinco Saltos,62042390,4.0,205,VEL3
PR16,General Roca,Cinco Saltos,62042390,5.0,201,VEL3
PR16,General Roca,Cinco Saltos,62042390,6.0,489,VEL3
PR16,General Roca,Cinco Saltos,62042390,8.0,20,VEL4
PR16,General Roca,Cinco Saltos,62042390,9.0,1,VEL4
PR16,General Roca,Cinco Saltos,62042390,10.0,286,VEL4
PR16,General Roca,Cinco Saltos,62042390,11.0,18,VEL5
PR16,General Roca,Cinco Saltos,62042390,14.0,5,VEL5
PR16,General Roca,Cinco Saltos,62042390,15.0,458,VEL5
PR16,General Roca,Cinco Saltos,62042390,30.0,41,VEL6
PR16,General Roca,Cinco Saltos,62042390,50.0,7,VEL7
PR16,General Roca,Cinco Saltos,62042390,60.0,39,VEL7
PR16,General Roca,Cinco Saltos,62042390,80.0,37,VEL7
PR16,General Roca,Cinco Saltos,62042390,100.0,2373,VEL7
PR16,General Roca,Cinco Saltos,62042390,120.0,18,VEL7
PR16,General Roca,Cinco Saltos,62042390,226.5,229,VEL7
PR16,General Roca,Cinco Saltos,62042390,300.0,608,VEL7
PR16,General Roca,Cinco Saltos,62042390,500.0,145,VEL7
PR16,General Roca,Cipolletti,62042400,0.0,9,VEL1
PR16,General Roca,Cipolletti,62042400,0.5,1,VEL1
PR16,General Roca,Cipolletti,62042400,0.51,3,VEL2
PR16,General Roca,Cipolletti,62042400,0.75,1,VEL2
PR16,General Roca,Cipolletti,62042400,1.0,3,VEL2
PR16,General Roca,Cipolletti,62042400,2.0,106,VEL3
PR16,General Roca,Cipolletti,62042400,3.0,329,VEL3
PR16,General Roca,Cipolletti,62042400,3.5,1,VEL3
PR16,General Roca,Cipolletti,62042400,4.0,69,VEL3
PR16,General Roca,Cipolletti,62042400,5.0,2,VEL3
PR16,General Roca,Cipolletti,62042400,6.0,118,VEL3
PR16,General Roca,Cipolletti,62042400,8.0,27,VEL4
PR16,General Roca,Cipolletti,62042400,10.0,122,VEL4
PR16,General Roca,Cipolletti,62042400,12.0,44,VEL5
PR16,General Roca,Cipolletti,62042400,15.0,76,VEL5
PR16,General Roca,Cipolletti,62042400,20.0,64,VEL5
PR16,General Roca,Cipolletti,62042400,30.0,62,VEL6
PR16,General Roca,Cipolletti,62042400,50.0,786,VEL7
PR16,General Roca,Cipolletti,62042400,60.0,42,VEL7
PR16,General Roca,Cipolletti,62042400,80.0,28,VEL7
PR16,General Roca,Cipolletti,62042400,100.0,8776,VEL7
PR16,General Roca,Cipolletti,62042400,120.0,23,VEL7
PR16,General Roca,Cipolletti,62042400,226.5,413,VEL7
PR16,General Roca,Cipolletti,62042400,300.0,10489,VEL7
PR16,General Roca,Cipolletti,62042400,500.0,369,VEL7
PR16,General Roca,Cipolletti,62042400,1000.0,156,VEL7
PR16,General Roca,Contralmirante Cordero,62042410,0.51,1,VEL2
PR16,General Roca,Contralmirante Cordero,62042410,3.0,525,VEL3
PR16,General Roca,Contralmirante Cordero,62042410,226.5,43,VEL7
PR16,General Roca,Ferri,62042420,2.0,91,VEL3
PR16,General Roca,Ferri,62042420,3.0,54,VEL3
PR16,General Roca,Ferri,62042420,4.0,62,VEL3
PR16,General Roca,Ferri,62042420,6.0,59,VEL3
PR16,General Roca,Ferri,62042420,8.0,33,VEL4
PR16,General Roca,Ferri,62042420,10.0,21,VEL4
PR16,General Roca,Ferri,62042420,226.5,63,VEL7
PR16,General Roca,General Enrique Godoy,62042430,0.51,4,VEL2
PR16,General Roca,General Enrique Godoy,62042430,3.0,92,VEL3
PR16,General Roca,General Enrique Godoy,62042430,4.0,17,VEL3
PR16,General Roca,General Enrique Godoy,62042430,5.0,55,VEL3
PR16,General Roca,General Enrique Godoy,62042430,6.0,42,VEL3
PR16,General Roca,General Enrique Godoy,62042430,10.0,75,VEL4
PR16,General Roca,General Enrique Godoy,62042430,20.0,2,VEL5
PR16,General Roca,General Enrique Godoy,62042430,226.5,18,VEL7
PR16,General Roca,General Fernández Oro,62042440,0.0,2,VEL1
PR16,General Roca,General Fernández Oro,62042440,0.5,1,VEL1
PR16,General Roca,General Fernández Oro,62042440,0.51,1,VEL2
PR16,General Roca,General Fernández Oro,62042440,2.0,89,VEL3
PR16,General Roca,General Fernández Oro,62042440,3.0,70,VEL3
PR16,General Roca,General Fernández Oro,62042440,4.0,67,VEL3
PR16,General Roca,General Fernández Oro,62042440,5.0,15,VEL3
PR16,General Roca,General Fernández Oro,62042440,6.0,86,VEL3
PR16,General Roca,General Fernández Oro,62042440,8.0,58,VEL4
PR16,General Roca,General Fernández Oro,62042440,10.0,70,VEL4
PR16,General Roca,General Fernández Oro,62042440,14.0,1,VEL5
PR16,General Roca,General Fernández Oro,62042440,15.0,196,VEL5
PR16,General Roca,General Fernández Oro,62042440,18.0,3,VEL5
PR16,General Roca,General Fernández Oro,62042440,20.0,2,VEL5
PR16,General Roca,General Fernández Oro,62042440,30.0,84,VEL6
PR16,General Roca,General Fernández Oro,62042440,32.0,32,VEL7
PR16,General Roca,General Fernández Oro,62042440,60.0,55,VEL7
PR16,General Roca,General Fernández Oro,62042440,80.0,45,VEL7
PR16,General Roca,General Fernández Oro,62042440,100.0,1848,VEL7
PR16,General Roca,General Fernández Oro,62042440,120.0,32,VEL7
PR16,General Roca,General Fernández Oro,62042440,226.5,229,VEL7
PR16,General Roca,General Fernández Oro,62042440,300.0,166,VEL7
PR16,General Roca,General Fernández Oro,62042440,500.0,161,VEL7
PR16,General Roca,General Roca,62042450,0.0,7,VEL1
PR16,General Roca,General Roca,62042450,0.51,2,VEL2
PR16,General Roca,General Roca,62042450,1.0,33,VEL2
PR16,General Roca,General Roca,62042450,2.0,1,VEL3
PR16,General Roca,General Roca,62042450,3.0,501,VEL3
PR16,General Roca,General Roca,62042450,3.5,3,VEL3
PR16,General Roca,General Roca,62042450,5.0,643,VEL3
PR16,General Roca,General Roca,62042450,6.0,808,VEL3
PR16,General Roca,General Roca,62042450,10.0,1061,VEL4
PR16,General Roca,General Roca,62042450,14.0,1,VEL5
PR16,General Roca,General Roca,62042450,15.0,821,VEL5
PR16,General Roca,General Roca,62042450,20.0,546,VEL5
PR16,General Roca,General Roca,62042450,25.0,372,VEL6
PR16,General Roca,General Roca,62042450,30.0,61,VEL6
PR16,General Roca,General Roca,62042450,40.0,2,VEL7
PR16,General Roca,General Roca,62042450,45.0,1,VEL7
PR16,General Roca,General Roca,62042450,50.0,1194,VEL7
PR16,General Roca,General Roca,62042450,100.0,9143,VEL7
PR16,General Roca,General Roca,62042450,101.0,17,VEL7
PR16,General Roca,General Roca,62042450,122.0,34,VEL7
PR16,General Roca,General Roca,62042450,200.0,4,VEL7
PR16,General Roca,General Roca,62042450,226.5,194,VEL7
PR16,General Roca,General Roca,62042450,300.0,10287,VEL7
PR16,General Roca,General Roca,62042450,302.0,20,VEL7
PR16,General Roca,General Roca,62042450,400.0,1,VEL7
PR16,General Roca,General Roca,62042450,500.0,505,VEL7
PR16,General Roca,General Roca,62042450,600.0,41,VEL7
PR16,General Roca,General Roca,62042450,700.0,17,VEL7
PR16,General Roca,General Roca,62042450,800.0,3,VEL7
PR16,General Roca,General Roca,62042450,940.0,82,VEL7
PR16,General Roca,General Roca,62042450,1000.0,147,VEL7
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,0.5,1,VEL1
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,0.51,4,VEL2
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,3.0,85,VEL3
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,4.0,50,VEL3
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,5.0,115,VEL3
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,6.0,76,VEL3
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,10.0,109,VEL4
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,15.0,156,VEL5
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,20.0,2,VEL5
PR16,General Roca,Ingeniero Luis A. Huergo,62042460,226.5,44,VEL7
PR16,General Roca,Ingeniero Otto Krause,62042470,226.5,7,VEL7
PR16,General Roca,Mainqué,62042480,0.51,4,VEL2
PR16,General Roca,Mainqué,62042480,3.0,57,VEL3
PR16,General Roca,Mainqué,62042480,4.0,5,VEL3
PR16,General Roca,Mainqué,62042480,5.0,2,VEL3
PR16,General Roca,Mainqué,62042480,6.0,5,VEL3
PR16,General Roca,Mainqué,62042480,10.0,20,VEL4
PR16,General Roca,Mainqué,62042480,226.5,19,VEL7
PR16,General Roca,Paso Córdova,62042490,226.5,4,VEL7
PR16,General Roca,Península Ruca Co,62042500,226.5,95,VEL7
PR16,General Roca,Peñas Blancas,62042265,2.0,2,VEL3
PR16,General Roca,Peñas Blancas,62042265,226.5,1,VEL7
PR16,General Roca,Puente Cero,62042240,226.5,78,VEL7
PR16,General Roca,Sargento Vidal,62042520,1.0,20,VEL2
PR16,General Roca,Sargento Vidal,62042520,6.0,3,VEL3
PR16,General Roca,Sargento Vidal,62042520,226.5,31,VEL7
PR16,General Roca,Villa Alberdi,62042530,226.5,27,VEL7
PR16,General Roca,Villa Alberdi,62042530,1024.0,1,VEL7
PR16,General Roca,Villa del Parque,62042540,226.5,20,VEL7
PR16,General Roca,Villa Manzano,62042550,0.0,20,VEL1
PR16,General Roca,Villa Manzano,62042550,0.51,1,VEL2
PR16,General Roca,Villa Manzano,62042550,1.0,57,VEL2
PR16,General Roca,Villa Manzano,62042550,3.0,355,VEL3
PR16,General Roca,Villa Manzano,62042550,6.0,2,VEL3
PR16,General Roca,Villa Manzano,62042550,226.5,44,VEL7
PR16,General Roca,Villa Regina,62042560,0.51,4,VEL2
PR16,General Roca,Villa Regina,62042560,1.0,6,VEL2
PR16,General Roca,Villa Regina,62042560,2.0,1,VEL3
PR16,General Roca,Villa Regina,62042560,3.0,390,VEL3
PR16,General Roca,Villa Regina,62042560,5.0,1,VEL3
PR16,General Roca,Villa Regina,62042560,6.0,89,VEL3
PR16,General Roca,Villa Regina,62042560,10.0,137,VEL4
PR16,General Roca,Villa Regina,62042560,15.0,183,VEL5
PR16,General Roca,Villa Regina,62042560,20.0,143,VEL5
PR16,General Roca,Villa Regina,62042560,40.0,4,VEL7
PR16,General Roca,Villa Regina,62042560,226.5,87,VEL7
PR16,General Roca,Villa San Isidro,62042570,1.0,15,VEL2
